trial_id,seed,controller,planner,contact,perception,offset_mm,spiral_radius_mm,noise_sigma_mm,success,failure_reason,insertion_time,peak_force,mean_force,jamming_count,retry_count,final_pose_error,compute_time,preinsert_pose_error,path_length,smoothness,max_joint_vel,max_joint_accel,solve_time,initial_contact_force,pose_estimation_error,effective_offset
12,12,impedance,waypoint,spiral,gt,0.0,6.0,,1,,10.084,34.1022,19.436,0,0,0.000431,1.053,0.004557,0.311991,11.3043,1.3067,329.8972,0.0,0.0,0.0,0.0
13,13,impedance,waypoint,spiral,gt,0.0,6.0,,1,,10.166,38.1337,19.9887,0,0,0.000523,1.0461,0.004172,0.311903,11.4252,1.2611,312.9626,0.0,0.0,0.0,0.0
14,14,impedance,waypoint,spiral,gt,0.0,6.0,,1,,10.192,28.5437,18.0777,0,0,0.000439,1.0501,0.004539,0.312108,11.4073,1.3074,315.3878,0.0,0.0,0.0,0.0
15,15,impedance,waypoint,spiral,gt,0.0,6.0,,1,,10.11,31.3228,15.8004,0,0,0.000926,1.0863,0.004964,0.310974,11.5907,1.308,308.9389,0.0,0.0,0.0,0.0
16,16,impedance,waypoint,spiral,gt,0.0,6.0,,1,,10.126,30.3813,17.2841,0,0,0.000341,1.0837,0.004306,0.312187,11.4728,1.3109,336.2394,0.0,0.0,0.0,0.0
17,17,impedance,waypoint,spiral,gt,0.0,6.0,,1,,10.096,25.3335,14.2135,0,0,0.001308,1.0887,0.004345,0.311937,11.3031,1.3078,331.2808,0.0,0.0,0.0,0.0
18,18,impedance,waypoint,spiral,gt,0.0,6.0,,1,,10.124,27.7121,14.6299,0,0,0.000334,1.0282,0.004429,0.311873,11.3774,1.2625,311.4347,0.0,1.5418,0.0,0.0
19,19,impedance,waypoint,spiral,gt,0.0,6.0,,1,,10.178,28.6463,15.8906,0,0,0.000641,1.0708,0.004431,0.312036,11.3681,1.308,332.5885,0.0,0.0,0.0,0.0
20,20,impedance,waypoint,spiral,gt,0.0,6.0,,1,,10.168,43.906,19.0859,0,0,0.000276,1.0956,0.004687,0.312249,11.6242,1.3057,323.7242,0.0,0.0,0.0,0.0
21,21,impedance,waypoint,spiral,gt,0.0,6.0,,1,,10.138,41.8988,21.6405,0,0,0.000321,1.0265,0.004603,0.312109,11.4088,1.3069,299.6959,0.0,0.0,0.0,0.0
22,22,impedance,waypoint,spiral,gt,0.0,6.0,,1,,10.036,34.2621,19.8903,0,0,0.000409,1.071,0.004272,0.311759,11.1321,1.3078,319.1236,0.0,1.5123,0.0,0.0
23,23,impedance,waypoint,spiral,gt,0.0,6.0,,1,,10.09,37.4124,18.5516,0,0,0.000547,0.9994,0.004774,0.31202,11.1929,1.3069,311.6771,0.0,0.0,0.0,0.0
24,24,impedance,waypoint,spiral,gt,0.0,6.0,,1,,10.142,34.5697,17.7909,0,0,0.000529,1.0321,0.004998,0.310836,11.1803,1.2562,331.7655,0.0,0.0,0.0,0.0
25,25,impedance,waypoint,spiral,gt,0.0,6.0,,1,,10.19,39.6175,18.2873,0,0,0.000323,1.0923,0.004644,0.312147,11.4388,1.1933,304.6547,0.0,0.0,0.0,0.0
26,26,impedance,waypoint,spiral,gt,0.0,6.0,,1,,10.134,30.4069,18.5864,0,0,0.000626,1.0357,0.004716,0.311957,11.2696,1.2578,313.8299,0.0,0.0,0.0,0.0
27,27,impedance,waypoint,spiral,gt,0.0,6.0,,1,,10.076,30.5737,16.6266,0,0,0.000771,1.0195,0.004493,0.311985,11.3234,1.3094,336.9227,0.0,0.0,0.0,0.0
28,28,impedance,waypoint,spiral,gt,0.0,6.0,,1,,10.032,29.4251,16.1165,0,0,0.000423,1.0212,0.004415,0.311848,11.145,1.3092,321.2501,0.0,0.0,0.0,0.0
29,29,impedance,waypoint,spiral,gt,0.0,6.0,,1,,10.182,35.652,18.9515,0,0,0.000669,1.0556,0.004314,0.311839,11.1844,1.1944,307.9261,0.0,0.0,0.0,0.0
30,0,impedance,waypoint,spiral,gt,3.0,6.0,,1,,10.064,28.028,16.0733,0,0,0.002833,1.0211,0.004818,0.312251,11.3201,1.3028,332.5877,0.0,0.0,0.0,0.003
31,1,impedance,waypoint,spiral,gt,3.0,6.0,,1,,10.232,44.1561,20.6693,0,0,0.002627,1.031,0.004901,0.312284,11.2975,1.1925,333.7009,0.0,0.0,0.0,0.003
32,2,impedance,waypoint,spiral,gt,3.0,6.0,,1,,10.13,35.1957,23.2201,0,0,0.002735,0.9999,0.004083,0.313188,11.2501,1.2556,310.9004,0.0,0.0,0.0,0.003
33,3,impedance,waypoint,spiral,gt,3.0,6.0,,1,,10.166,31.7934,21.8103,0,0,0.00272,1.0311,0.004854,0.312286,11.1999,1.3077,327.0352,0.0,0.0,0.0,0.003
34,4,impedance,waypoint,spiral,gt,3.0,6.0,,1,,10.078,28.051,16.5778,0,0,0.002883,1.0075,0.004236,0.313329,11.3053,1.195,326.8059,0.0,0.0,0.0,0.003
35,5,impedance,waypoint,spiral,gt,3.0,6.0,,1,,10.112,34.5226,18.4481,0,0,0.002843,1.0382,0.004981,0.312511,11.4071,1.2632,335.8278,0.0,0.0,0.0,0.003
36,6,impedance,waypoint,spiral,gt,3.0,6.0,,1,,10.138,33.5016,20.1788,0,0,0.002619,1.0038,0.004069,0.313279,11.2896,1.1887,309.1408,0.0,0.0,0.0,0.003
37,7,impedance,waypoint,spiral,gt,3.0,6.0,,1,,10.102,27.8534,16.0134,0,0,0.002688,1.0154,0.004046,0.313338,11.3209,1.3058,321.8601,0.0,0.0,0.0,0.003
38,8,impedance,waypoint,spiral,gt,3.0,6.0,,1,,10.048,30.8859,14.0095,0,0,0.002826,1.0069,0.00466,0.313667,11.5226,1.3058,316.1514,0.0,0.0,0.0,0.003
39,9,impedance,waypoint,spiral,gt,3.0,6.0,,1,,10.1,27.5532,15.0794,0,0,0.002572,1.0084,0.004943,0.312324,11.3654,1.2545,313.3576,0.0,0.0,0.0,0.003
40,10,impedance,waypoint,spiral,gt,3.0,6.0,,1,,10.13,28.716,15.2521,0,0,0.002711,1.0729,0.004262,0.313343,11.2493,1.1924,308.9835,0.0,0.0,0.0,0.003
41,11,impedance,waypoint,spiral,gt,3.0,6.0,,1,,10.08,34.7205,20.0129,0,0,0.002808,1.0468,0.004372,0.31331,11.1167,1.1944,317.5843,0.0,0.0,0.0,0.003
42,12,impedance,waypoint,spiral,gt,3.0,6.0,,1,,10.084,36.2956,19.4964,0,0,0.002573,1.0763,0.004257,0.313364,11.3007,1.3056,327.4534,0.0,0.0,0.0,0.003
43,13,impedance,waypoint,spiral,gt,3.0,6.0,,1,,10.166,39.7873,20.0253,0,0,0.002476,1.1061,0.004693,0.312265,11.3682,1.2601,310.5154,0.0,0.0,0.0,0.003
44,14,impedance,waypoint,spiral,gt,3.0,6.0,,1,,10.192,28.7789,18.513,0,0,0.003001,1.0362,0.004505,0.313479,11.3911,1.3064,312.9515,0.0,0.0,0.0,0.003
45,15,impedance,waypoint,spiral,gt,3.0,6.0,,1,,10.11,29.1281,15.5017,0,0,0.002507,1.0251,0.004611,0.312388,11.6428,1.3069,306.4914,0.0,0.0,0.0,0.003
46,16,impedance,waypoint,spiral,gt,3.0,6.0,,1,,10.126,30.4678,17.2164,0,0,0.002832,1.0958,0.004826,0.312547,11.4171,1.3098,333.8008,0.0,0.0,0.0,0.003
47,17,impedance,waypoint,spiral,gt,3.0,6.0,,1,,10.096,25.6814,14.1763,0,0,0.003151,1.1004,0.00488,0.312285,11.2875,1.3067,328.8375,0.0,0.0,0.0,0.003
48,18,impedance,waypoint,spiral,gt,3.0,6.0,,1,,10.124,27.5725,14.6573,0,0,0.002938,1.0322,0.004997,0.312194,11.2401,1.2614,308.9892,0.0,1.5418,0.0,0.003
49,19,impedance,waypoint,spiral,gt,3.0,6.0,,1,,10.178,28.5172,15.4007,0,0,0.002772,1.0204,0.004965,0.312378,11.2835,1.3069,330.1463,0.0,0.0,0.0,0.003
50,20,impedance,waypoint,spiral,gt,3.0,6.0,,1,,10.168,43.9071,19.0773,0,0,0.002864,1.0308,0.004424,0.313623,11.6109,1.3046,321.2858,0.0,0.0,0.0,0.003
51,21,impedance,waypoint,spiral,gt,3.0,6.0,,1,,10.138,41.8401,21.6052,0,0,0.002712,1.0986,0.004104,0.313481,11.4025,1.3059,297.2554,0.0,0.0,0.0,0.003
52,22,impedance,waypoint,spiral,gt,3.0,6.0,,1,,10.042,37.5582,18.8327,0,0,0.002508,1.1074,0.004763,0.312106,11.1087,1.3067,316.6786,0.0,1.5123,0.0,0.003
53,23,impedance,waypoint,spiral,gt,3.0,6.0,,1,,10.09,32.657,18.4206,0,0,0.00267,1.0686,0.004372,0.313396,11.1783,1.3059,309.2383,0.0,0.0,0.0,0.003
54,24,impedance,waypoint,spiral,gt,3.0,6.0,,1,,10.142,34.5218,17.8903,0,0,0.002486,1.0947,0.004786,0.312225,11.2995,1.2551,329.3203,0.0,0.0,0.0,0.003
55,25,impedance,waypoint,spiral,gt,3.0,6.0,,1,,10.19,39.6106,18.2841,0,0,0.003229,1.1019,0.004343,0.313535,11.3998,1.1922,302.2183,0.0,0.0,0.0,0.003
56,26,impedance,waypoint,spiral,gt,3.0,6.0,,1,,10.134,32.1012,18.2196,0,0,0.002624,1.0156,0.004404,0.313328,11.2597,1.2568,311.3863,0.0,0.0,0.0,0.003
57,27,impedance,waypoint,spiral,gt,3.0,6.0,,1,,10.076,33.5852,16.7945,0,0,0.002549,1.0209,0.004992,0.312332,11.3092,1.3083,334.4773,0.0,0.0,0.0,0.003
58,28,impedance,waypoint,spiral,gt,3.0,6.0,,1,,10.032,27.3734,15.8246,0,0,0.002686,1.0699,0.004943,0.312196,11.1323,1.3081,318.8051,0.0,0.0,0.0,0.003
59,29,impedance,waypoint,spiral,gt,3.0,6.0,,1,,10.182,35.6398,18.9433,0,0,0.002393,1.0522,0.004841,0.312188,11.1638,1.1933,305.4796,0.0,0.0,0.0,0.003
60,0,impedance,waypoint,spiral,gt,6.0,6.0,,1,,11.56,40.3352,19.0221,3,3,0.003812,1.2978,0.004634,0.313628,11.2994,1.3016,330.153,0.0,1.8269,0.0,0.006
61,1,impedance,waypoint,spiral,gt,6.0,6.0,,1,,10.232,38.8225,6.1004,0,0,0.002132,1.234,0.004626,0.313678,11.3317,1.1914,331.2627,0.0,1.9139,0.0,0.006
62,2,impedance,waypoint,spiral,gt,6.0,6.0,,1,,10.13,37.7306,6.1834,0,0,0.002505,1.1813,0.004621,0.313557,11.1833,1.2545,308.4653,0.0,1.6293,0.0,0.006
63,3,impedance,waypoint,spiral,gt,6.0,6.0,,1,,11.468,42.7524,22.3246,3,3,0.003726,1.2622,0.004584,0.31368,11.2364,1.3066,324.6004,0.0,1.6566,0.0,0.006
64,4,impedance,waypoint,spiral,gt,6.0,6.0,,1,,10.078,34.226,6.2748,0,0,0.002208,1.1051,0.004777,0.313695,11.2432,1.1938,324.3732,0.0,1.5125,0.0,0.006
65,5,impedance,waypoint,spiral,gt,6.0,6.0,,1,,10.112,38.7858,11.5296,0,0,0.002621,1.2555,0.004784,0.313911,11.4359,1.262,333.3987,0.0,1.5259,0.0,0.006
66,6,impedance,waypoint,spiral,gt,6.0,6.0,,1,,10.138,33.6795,5.656,0,0,0.002644,1.1308,0.004608,0.313642,11.2195,1.1877,306.7056,0.0,1.528,0.0,0.006
67,7,impedance,waypoint,spiral,gt,6.0,6.0,,1,,10.086,37.5129,6.2782,0,0,0.002764,1.1457,0.004585,0.313703,11.2646,1.3047,319.4278,0.0,1.9574,0.0,0.006
68,8,impedance,waypoint,spiral,gt,6.0,6.0,,1,,10.048,31.1922,6.7314,0,0,0.000557,1.146,0.004179,0.31505,11.5634,1.3047,313.7216,0.0,1.7214,0.0,0.006
69,9,impedance,waypoint,spiral,gt,6.0,6.0,,1,,10.1,28.4549,6.1059,0,0,0.002705,1.1569,0.004655,0.313718,11.3898,1.2534,310.9212,0.0,1.7226,0.0,0.006
70,10,impedance,waypoint,spiral,gt,6.0,6.0,,1,,10.13,35.4073,6.8254,0,0,0.003958,1.1746,0.004806,0.313708,11.1868,1.1913,306.5494,0.0,1.5618,0.0,0.006
71,11,impedance,waypoint,spiral,gt,6.0,6.0,,1,,10.08,36.2204,6.5418,0,0,0.002862,1.1697,0.004925,0.313661,11.1046,1.1932,315.1541,0.0,1.6113,0.0,0.006
72,12,impedance,waypoint,spiral,gt,6.0,6.0,,1,,10.084,37.2643,9.3498,0,0,0.003194,1.1721,0.004794,0.313728,11.2497,1.3045,325.018,0.0,1.5258,0.0,0.006
73,13,impedance,waypoint,spiral,gt,6.0,6.0,,1,,10.614,33.0639,7.3102,1,1,0.003172,1.2188,0.004432,0.313643,11.3518,1.259,308.0766,0.0,1.5374,0.0,0.006
74,14,impedance,waypoint,spiral,gt,6.0,6.0,,1,,10.176,32.9482,7.4827,0,0,0.002724,1.2009,0.003875,0.314855,11.432,1.3053,310.5237,0.0,1.6761,0.0,0.006
75,15,impedance,waypoint,spiral,gt,6.0,6.0,,1,,10.11,33.6151,7.9844,0,0,0.002614,1.2498,0.003995,0.313761,11.6299,1.3058,304.0523,0.0,1.6461,0.0,0.006
76,16,impedance,waypoint,spiral,gt,6.0,6.0,,1,,10.126,38.5495,6.9398,0,0,0.000722,1.149,0.004787,0.31394,11.4459,1.3086,331.3707,0.0,1.5002,0.0,0.006
77,17,impedance,waypoint,spiral,gt,6.0,6.0,,1,,10.082,38.2368,6.6038,0,0,0.004116,1.2251,0.004571,0.313662,11.2677,1.3055,326.4028,0.0,1.8018,0.0,0.006
78,18,impedance,waypoint,spiral,gt,6.0,6.0,,1,,11.616,41.1628,18.5329,3,3,0.003969,1.3151,0.004632,0.31359,11.2618,1.2604,306.5521,0.0,1.5418,0.0,0.006
79,19,impedance,waypoint,spiral,gt,6.0,6.0,,1,,10.18,31.5078,7.8939,0,0,0.001328,1.182,0.004568,0.313772,11.3095,1.3057,327.7126,0.0,1.5088,0.0,0.006
80,20,impedance,waypoint,spiral,gt,6.0,6.0,,1,,11.156,40.8207,12.3462,2,2,0.001194,1.4327,0.00497,0.313988,11.5507,1.3036,318.8558,0.0,2.1556,0.0,0.006
81,21,impedance,waypoint,spiral,gt,6.0,6.0,,1,,10.138,34.9718,6.3619,0,0,0.001415,1.2337,0.004641,0.313844,11.3413,1.3048,294.8231,0.0,1.6062,0.0,0.006
82,22,impedance,waypoint,spiral,gt,6.0,6.0,,1,,10.036,34.3481,7.5036,0,0,0.001291,1.2322,0.004557,0.313483,11.0955,1.3056,314.2421,0.0,1.6199,0.0,0.006
83,23,impedance,waypoint,spiral,gt,6.0,6.0,,1,,10.09,31.7761,5.929,0,0,0.003971,1.1892,0.004913,0.313758,11.1321,1.3048,306.8079,0.0,1.6839,0.0,0.006
84,24,impedance,waypoint,spiral,gt,6.0,6.0,,1,,10.142,28.0699,5.5596,0,0,0.002581,1.2079,0.004455,0.313602,11.2874,1.254,326.8837,0.0,1.6007,0.0,0.006
85,25,impedance,waypoint,spiral,gt,6.0,6.0,,1,,10.184,39.1974,11.8587,0,0,0.002179,1.256,0.004857,0.313885,11.3736,1.1911,299.7904,0.0,1.5995,0.0,0.006
86,26,impedance,waypoint,spiral,gt,6.0,6.0,,1,,11.398,33.7061,7.9898,3,3,0.003535,1.2074,0.00494,0.313694,11.2041,1.2557,308.951,0.0,1.6536,0.0,0.006
87,27,impedance,waypoint,spiral,gt,6.0,6.0,,1,,10.076,34.098,5.7645,0,0,0.000822,1.2089,0.004557,0.313709,11.2903,1.3071,332.0402,0.0,1.882,0.0,0.006
88,28,impedance,waypoint,spiral,gt,6.0,6.0,,1,,10.032,36.6452,8.0514,0,0,0.002844,1.1952,0.004609,0.313571,11.116,1.3069,316.3686,0.0,1.5217,0.0,0.006
89,29,impedance,waypoint,spiral,gt,6.0,6.0,,1,,10.182,34.8496,5.1224,0,0,0.002068,1.1517,0.004551,0.313564,11.1384,1.1922,303.0416,0.0,1.5437,0.0,0.006
90,0,impedance,waypoint,spiral,gt-noise,0.0,6.0,0.0,1,,10.322,31.7221,15.0255,0,0,0.000118,3.2346,0.004332,0.311863,11.1335,1.1965,321.8206,0.0,2.0569,0.0,0.0
91,1,impedance,waypoint,spiral,gt-noise,0.0,6.0,0.0,1,,10.328,30.4355,14.0758,0,0,0.000159,3.188,0.004423,0.311865,11.3242,1.1899,312.8572,0.0,1.5319,0.0,0.0
92,2,impedance,waypoint,spiral,gt-noise,0.0,6.0,0.0,1,,10.336,30.4069,14.7593,0,0,0.000213,3.1705,0.004577,0.311938,11.3466,1.1936,312.8867,0.0,1.9837,0.0,0.0
93,3,impedance,waypoint,spiral,gt-noise,0.0,6.0,0.0,1,,10.316,31.8372,15.1319,0,0,5.6e-05,3.2771,0.004351,0.311916,11.3534,1.1945,316.0462,0.0,1.7527,0.0,0.0
94,4,impedance,waypoint,spiral,gt-noise,0.0,6.0,0.0,1,,10.312,31.5851,14.8662,0,0,6.2e-05,3.2377,0.00445,0.31187,11.2646,1.1924,310.695,0.0,1.6622,0.0,0.0
95,5,impedance,waypoint,spiral,gt-noise,0.0,6.0,0.0,1,,10.266,31.2542,13.7578,0,0,5.1e-05,3.2462,0.004424,0.311887,11.2573,1.1918,312.5801,0.0,1.7917,0.0,0.0
96,6,impedance,waypoint,spiral,gt-noise,0.0,6.0,0.0,1,,10.298,31.8674,14.4956,0,0,9e-05,3.3257,0.004501,0.311844,11.4107,1.1947,304.8905,0.0,1.8699,0.0,0.0
97,7,impedance,waypoint,spiral,gt-noise,0.0,6.0,0.0,1,,10.35,31.0565,15.9187,0,0,0.000272,3.2499,0.004402,0.311816,11.2056,1.1922,312.4354,0.0,1.7963,0.0,0.0
98,8,impedance,waypoint,spiral,gt-noise,0.0,6.0,0.0,1,,10.316,31.4362,15.2115,0,0,0.000115,3.1025,0.004377,0.312243,11.6221,1.3026,326.8538,0.0,1.7731,0.0,0.0
99,9,impedance,waypoint,spiral,gt-noise,0.0,6.0,0.0,1,,10.312,31.3378,14.8165,0,0,8.1e-05,3.2186,0.004458,0.311793,11.1564,1.1935,318.7659,0.0,1.6189,0.0,0.0
100,10,impedance,waypoint,spiral,gt-noise,0.0,6.0,0.0,1,,10.342,31.7152,16.4646,0,0,0.00026,3.3393,0.004557,0.311923,11.3864,1.1901,316.8344,0.0,1.7089,0.0,0.0
101,11,impedance,waypoint,spiral,gt-noise,0.0,6.0,0.0,1,,10.312,31.7305,15.7628,0,0,0.00017,3.1249,0.004524,0.311895,11.1607,1.1929,318.9497,0.0,1.8428,0.0,0.0
102,12,impedance,waypoint,spiral,gt-noise,0.0,6.0,0.0,1,,10.332,31.125,15.6263,0,0,0.000123,3.289,0.004471,0.311879,11.2173,1.1916,312.1377,0.0,1.6056,0.0,0.0
103,13,impedance,waypoint,spiral,gt-noise,0.0,6.0,0.0,1,,10.296,32.5914,14.722,0,0,7.9e-05,3.2721,0.004305,0.311908,11.3243,1.1956,321.5807,0.0,1.6243,0.0,0.0
104,14,impedance,waypoint,spiral,gt-noise,0.0,6.0,0.0,1,,10.362,32.5741,15.8664,0,0,0.000147,3.2973,0.004276,0.311931,11.3823,1.1915,314.1541,0.0,1.72,0.0,0.0
105,15,impedance,waypoint,spiral,gt-noise,0.0,6.0,0.0,1,,10.31,32.3018,14.7875,0,0,8.6e-05,3.2699,0.004421,0.311906,11.2205,1.1932,310.8556,0.0,2.0442,0.0,0.0
106,16,impedance,waypoint,spiral,gt-noise,0.0,6.0,0.0,1,,10.33,32.1954,15.252,0,0,8.8e-05,3.0923,0.004377,0.311845,11.1404,1.1965,319.6708,0.0,1.5471,0.0,0.0
107,17,impedance,waypoint,spiral,gt-noise,0.0,6.0,0.0,1,,10.35,32.3241,15.339,0,0,0.000203,3.0627,0.004241,0.311973,11.4099,1.1936,317.3831,0.0,1.5405,0.0,0.0
108,18,impedance,waypoint,spiral,gt-noise,0.0,6.0,0.0,1,,10.312,31.0376,14.4052,0,0,0.000111,3.0672,0.004337,0.311839,11.1424,1.1943,318.5193,0.0,1.8984,0.0,0.0
109,19,impedance,waypoint,spiral,gt-noise,0.0,6.0,0.0,1,,10.328,30.8816,14.3859,0,0,0.000164,3.0633,0.004351,0.311794,11.1533,1.1934,317.5965,0.0,1.9562,0.0,0.0
110,20,impedance,waypoint,spiral,gt-noise,0.0,6.0,0.0,1,,10.296,31.8707,15.106,0,0,7e-05,3.1594,0.004417,0.311772,11.2507,1.1894,318.281,0.0,1.5472,0.0,0.0
111,21,impedance,waypoint,spiral,gt-noise,0.0,6.0,0.0,1,,10.334,31.5716,15.2148,0,0,0.000138,3.2676,0.004358,0.311807,11.1758,1.1944,310.4457,0.0,1.8372,0.0,0.0
112,22,impedance,waypoint,spiral,gt-noise,0.0,6.0,0.0,1,,10.296,31.0414,14.2495,0,0,5e-05,3.1604,0.004609,0.311933,11.4221,1.1913,313.6865,0.0,1.6705,0.0,0.0
113,23,impedance,waypoint,spiral,gt-noise,0.0,6.0,0.0,1,,10.31,31.3665,14.5612,0,0,8.4e-05,3.2714,0.004372,0.31188,11.309,1.1924,311.5571,0.0,1.9102,0.0,0.0
114,24,impedance,waypoint,spiral,gt-noise,0.0,6.0,0.0,1,,10.304,32.5915,15.0291,0,0,6.9e-05,3.1003,0.004295,0.311877,11.1577,1.195,318.5037,0.0,1.849,0.0,0.0
115,25,impedance,waypoint,spiral,gt-noise,0.0,6.0,0.0,1,,10.356,33.0089,16.1777,0,0,0.00025,3.0619,0.004517,0.311856,11.2359,1.1927,312.7987,0.0,1.9111,0.0,0.0
116,26,impedance,waypoint,spiral,gt-noise,0.0,6.0,0.0,1,,10.332,32.2101,15.889,0,0,0.000133,3.3227,0.004421,0.311877,11.2679,1.191,314.2658,0.0,1.8263,0.0,0.0
117,27,impedance,waypoint,spiral,gt-noise,0.0,6.0,0.0,1,,10.342,31.004,14.7221,0,0,0.000155,3.2893,0.004545,0.311951,11.327,1.194,327.4413,0.0,1.516,0.0,0.0
118,28,impedance,waypoint,spiral,gt-noise,0.0,6.0,0.0,1,,10.294,31.8958,14.1484,0,0,9.2e-05,3.284,0.004423,0.311921,11.3787,1.1925,310.9655,0.0,1.549,0.0,0.0
119,29,impedance,waypoint,spiral,gt-noise,0.0,6.0,0.0,1,,10.318,31.6371,14.1809,0,0,8.1e-05,3.1682,0.004283,0.311805,11.1864,1.1928,313.1639,0.0,2.1739,0.0,0.0
120,0,impedance,waypoint,spiral,gt-noise,0.0,6.0,1.0,1,,10.322,31.6645,14.867,0,0,0.001328,3.1049,0.004656,0.310518,11.1473,1.1967,322.8143,0.0,1.8366,0.001411,0.001411
121,1,impedance,waypoint,spiral,gt-noise,0.0,6.0,1.0,1,,10.304,30.5987,13.5541,0,0,0.000252,3.2239,0.004325,0.311855,11.2606,1.1902,312.3207,0.0,1.7848,0.000621,0.000621
122,2,impedance,waypoint,spiral,gt-noise,0.0,6.0,1.0,1,,10.35,31.5903,16.1082,0,0,0.000998,3.079,0.003999,0.313107,11.3948,1.1941,313.5366,0.0,1.6673,0.001166,0.001166
123,3,impedance,waypoint,spiral,gt-noise,0.0,6.0,1.0,1,,10.316,30.3126,14.9279,0,0,0.003478,3.0328,0.004191,0.313426,11.3995,1.1932,313.5373,0.0,1.6213,0.003349,0.003349
124,4,impedance,waypoint,spiral,gt-noise,0.0,6.0,1.0,1,,10.278,29.5556,19.3304,0,0,0.000146,3.1043,0.004939,0.310787,11.2346,1.1934,309.6473,0.0,0.0,0.001611,0.001611
125,5,impedance,waypoint,spiral,gt-noise,0.0,6.0,1.0,1,,10.326,36.1051,18.0285,0,0,0.002052,3.2784,0.004186,0.313277,11.2494,1.1905,311.9247,0.0,1.7049,0.002066,0.002066
126,6,impedance,waypoint,spiral,gt-noise,0.0,6.0,1.0,1,,10.362,38.5866,19.9012,0,0,0.001067,3.2594,0.004225,0.31305,11.4977,1.1938,305.0281,0.0,1.6453,0.00122,0.00122
127,7,impedance,waypoint,spiral,gt-noise,0.0,6.0,1.0,1,,10.324,30.3593,14.997,0,0,0.000714,3.0499,0.004409,0.31182,11.1963,1.1929,312.7635,0.0,1.5493,0.000867,0.000867
128,8,impedance,waypoint,spiral,gt-noise,0.0,6.0,1.0,1,,10.316,32.5314,15.5311,0,0,0.001651,3.2446,0.004123,0.313607,11.6735,1.3025,325.7743,0.0,1.5398,0.001591,0.001591
129,9,impedance,waypoint,spiral,gt-noise,0.0,6.0,1.0,1,,10.268,30.7987,22.2461,0,0,0.002376,3.0382,0.004489,0.309053,11.2591,1.1938,318.6397,0.0,0.0,0.00262,0.00262
130,10,impedance,waypoint,spiral,gt-noise,0.0,6.0,1.0,1,,10.82,40.4033,19.9485,1,1,0.002133,3.178,0.0043,0.311764,11.4734,1.1893,317.6215,0.0,1.7778,0.001199,0.001199
131,11,impedance,waypoint,spiral,gt-noise,0.0,6.0,1.0,1,,10.334,31.6418,15.9793,0,0,0.002194,3.0822,0.004141,0.313048,11.2351,1.1943,320.5528,0.0,1.6522,0.002424,0.002424
132,12,impedance,waypoint,spiral,gt-noise,0.0,6.0,1.0,1,,10.312,31.5853,14.9773,0,0,0.000971,3.1223,0.004489,0.311948,11.2099,1.1916,311.0519,0.0,1.6698,0.001115,0.001115
133,13,impedance,waypoint,spiral,gt-noise,0.0,6.0,1.0,1,,10.298,33.0918,15.7586,0,0,0.000792,3.1038,0.00474,0.312101,11.3252,1.1953,321.3145,0.0,1.5579,0.000807,0.000807
134,14,impedance,waypoint,spiral,gt-noise,0.0,6.0,1.0,1,,10.39,37.3112,20.3985,0,0,0.002715,3.2872,0.004159,0.31455,11.4222,1.1925,315.4239,0.0,1.8151,0.002929,0.002929
135,15,impedance,waypoint,spiral,gt-noise,0.0,6.0,1.0,1,,10.33,30.9826,16.1676,0,0,0.002483,3.1204,0.004537,0.313393,11.183,1.1925,309.4665,0.0,1.6246,0.002282,0.002282
136,16,impedance,waypoint,spiral,gt-noise,0.0,6.0,1.0,1,,10.354,34.5327,18.5522,0,0,0.000324,3.2985,0.004604,0.311873,11.1818,1.1963,320.7449,0.0,1.723,0.001163,0.001163
137,17,impedance,waypoint,spiral,gt-noise,0.0,6.0,1.0,1,,10.294,30.4953,15.5206,0,0,0.0024,3.2721,0.00454,0.309309,11.4839,1.1931,316.8467,0.0,1.614,0.002458,0.002458
138,18,impedance,waypoint,spiral,gt-noise,0.0,6.0,1.0,1,,10.256,29.7215,18.9809,0,0,0.002827,3.2744,0.004984,0.310836,11.1458,1.1935,315.5914,0.0,0.0,0.003165,0.003165
139,19,impedance,waypoint,spiral,gt-noise,0.0,6.0,1.0,1,,10.296,30.3756,13.9492,0,0,0.000932,3.18,0.004889,0.310592,11.1857,1.1932,316.9254,0.0,1.6426,0.00103,0.00103
140,20,impedance,waypoint,spiral,gt-noise,0.0,6.0,1.0,1,,10.292,31.3342,14.5966,0,0,0.000948,3.0779,0.004514,0.311855,11.2334,1.1891,317.4513,0.0,1.5277,0.00094,0.00094
141,21,impedance,waypoint,spiral,gt-noise,0.0,6.0,1.0,1,,10.316,31.0548,13.5227,0,0,0.000946,3.0503,0.004622,0.311981,11.1998,1.1948,309.4378,0.0,1.8406,0.001202,0.001202
142,22,impedance,waypoint,spiral,gt-noise,0.0,6.0,1.0,1,,10.248,29.7985,18.1274,0,0,0.001003,3.1707,0.004369,0.311855,11.4782,1.1926,313.6136,0.0,0.0,0.00148,0.00148
143,23,impedance,waypoint,spiral,gt-noise,0.0,6.0,1.0,1,,10.338,31.4331,16.5923,0,0,0.00114,3.2924,0.004841,0.312081,11.2251,1.1919,311.1818,0.0,1.6522,0.00103,0.00103
